caseno,typeofclaim,InvoiceVoucherDate,debtwarningdate,mainamount,mainamountbalance,casestate,ageofclaim_months,courtclaim,postacode,debage,paidamount
96333,loan,00:00.0,1/21/2020,191,191,Waiting,17,0,7580,NULL,0
96335,loan,00:00.0,1/21/2020,96,96,Waiting,17,0,7650,33,0
96337,loan,00:00.0,1/21/2020,1214,1214,Waiting,17,0,7353,49,0
96340,loan,00:00.0,1/21/2020,2982,2982,Waiting,17,0,7630,60,0
96342,loan,00:00.0,1/21/2020,484,484,Waiting,17,0,6530,NULL,0
96345,loan,00:00.0,1/21/2020,2008,2008,Waiting,17,0,7320,33,0
96347,loan,00:00.0,1/21/2020,118,118,Waiting,17,0,7653,38,0
96353,loan,00:00.0,1/21/2020,2758,2758,Waiting,17,0,3043,24,0
96356,loan,00:00.0,1/21/2020,447,447,Waiting,17,0,7332,25,0
96359,loan,00:00.0,1/21/2020,214,214,Waiting,17,0,6030,21,0
96364,loan,00:00.0,1/21/2020,258,258,Waiting,17,0,7252,22,0
96366,loan,00:00.0,1/21/2020,1588,1588,Waiting,17,0,7055,53,0
96372,loan,00:00.0,1/21/2020,3640,3640,Waiting,17,0,7540,22,0
96378,loan,00:00.0,1/21/2020,148,148,Waiting,17,0,1515,40,0
96381,loan,00:00.0,1/21/2020,2547,2547,Waiting,17,0,7023,47,0
96938,loan,00:00.0,1/21/2020,1967,1967,Waiting,17,0,7540,34,0
96574,loan,00:00.0,1/21/2020,1617,1617,Waiting,17,0,7078,44,0
96577,loan,00:00.0,1/21/2020,482,482,Waiting,17,0,7602,34,0
96583,loan,00:00.0,1/21/2020,2980,2980,Waiting,17,0,7550,46,0
96586,loan,00:00.0,1/21/2020,148,148,Waiting,17,0,6827,43,0
96592,loan,00:00.0,1/21/2020,1619,1619,Waiting,17,0,7353,25,0
96594,loan,00:00.0,1/21/2020,1549,1549,Waiting,17,0,7300,28,0
96600,loan,00:00.0,1/21/2020,971,971,Waiting,17,0,7081,45,0
96602,loan,00:00.0,1/21/2020,6235,6235,Waiting,17,0,7224,34,0
96605,loan,00:00.0,1/21/2020,376,376,Waiting,17,0,7602,41,0
96610,loan,00:00.0,1/21/2020,89,89,Waiting,17,0,7290,51,0
96612,loan,00:00.0,1/21/2020,88,88,Waiting,17,0,7250,49,0
96615,loan,00:00.0,1/21/2020,505,505,Waiting,17,0,7300,30,0
96617,loan,00:00.0,1/21/2020,8964,8964,Waiting,17,0,7088,42,0
96620,loan,00:00.0,1/21/2020,2283,2283,Waiting,17,0,7236,42,0
96625,loan,00:00.0,1/21/2020,811,811,Waiting,17,0,7057,51,0
96630,loan,00:00.0,1/21/2020,794,794,Waiting,17,0,7200,26,0
97462,loan,00:00.0,1/21/2020,393,393,Waiting,17,0,7391,50,0
97465,loan,00:00.0,1/21/2020,635,635,Waiting,17,0,1482,45,0
97467,loan,00:00.0,1/21/2020,4492,4492,Waiting,17,0,7097,22,0
97470,loan,00:00.0,1/21/2020,2983,2983,Waiting,17,0,7300,43,0
97472,loan,00:00.0,1/21/2020,236,236,Waiting,17,0,7105,60,0
97475,loan,00:00.0,1/21/2020,126,126,Waiting,17,0,7900,32,0
97477,loan,00:00.0,1/21/2020,733,733,Waiting,17,0,7503,60,0
97482,loan,00:00.0,1/21/2020,1809,1809,Waiting,17,0,7079,53,0
97485,loan,00:00.0,1/21/2020,387,387,Waiting,17,0,7177,33,0
97488,loan,00:00.0,1/21/2020,170,170,Waiting,17,0,2860,66,0
97491,loan,00:00.0,1/21/2020,134,134,Waiting,17,0,4633,39,0
97498,loan,00:00.0,1/21/2020,411,411,Waiting,17,0,7393,46,0
97507,loan,00:00.0,1/21/2020,1527,1527,Waiting,17,0,7020,37,0
97513,loan,00:00.0,1/21/2020,5078,5078,Waiting,17,0,7563,NULL,0
97515,loan,00:00.0,1/21/2020,2245,2245,Waiting,17,0,7549,33,0
96947,loan,00:00.0,1/21/2020,80,80,Waiting,17,0,7340,NULL,0
96950,loan,00:00.0,1/21/2020,780,780,Waiting,17,0,7213,26,0
96953,loan,00:00.0,1/21/2020,236,236,Waiting,17,0,7713,51,0
96959,loan,00:00.0,1/21/2020,1017,1017,Waiting,17,0,7079,41,0
96965,loan,00:00.0,1/21/2020,74,74,Waiting,17,0,6644,46,0
96967,loan,00:00.0,1/21/2020,640,640,Waiting,17,0,7041,38,0
96565,loan,00:00.0,1/21/2020,13289,13289,Waiting,19,0,7540,50,0
96567,loan,00:00.0,1/21/2020,756,756,Waiting,17,0,7052,36,0
96569,loan,00:00.0,1/21/2020,250,250,Waiting,17,0,6087,32,0
96638,loan,00:00.0,1/21/2020,748,748,Waiting,17,0,7082,44,0
97448,loan,00:00.0,1/21/2020,2170,2170,Waiting,17,0,7075,NULL,0
97453,loan,00:00.0,1/21/2020,2320,2320,Waiting,17,0,7036,42,0
100043,loan,00:00.0,1/21/2020,118,118,Waiting,17,0,8920,58,0
100046,loan,00:00.0,1/21/2020,570,570,Waiting,17,0,2435,54,0
100090,loan,00:00.0,1/21/2020,148,148,Waiting,17,0,3930,47,0
100094,loan,00:00.0,1/21/2020,1913,1913,Waiting,17,0,7047,27,0
100097,loan,00:00.0,1/21/2020,553,553,Waiting,17,0,7320,23,0
100103,loan,00:00.0,1/21/2020,1113,1113,Waiting,17,0,7014,39,0
100105,loan,00:00.0,1/21/2020,1096,1096,Waiting,17,0,7411,NULL,0
99121,loan,00:00.0,1/21/2020,2635,2635,Waiting,17,0,7072,47,0
99124,loan,00:00.0,1/21/2020,143,143,Waiting,17,0,7170,41,0
99130,loan,00:00.0,1/21/2020,1033,1033,Waiting,17,0,7058,23,0
99136,loan,00:00.0,1/21/2020,386,386,Waiting,17,0,7650,39,0
99139,loan,00:00.0,1/21/2020,854,854,Waiting,17,0,7045,46,0
99142,loan,00:00.0,1/21/2020,372,372,Waiting,17,0,7354,32,0
99146,loan,00:00.0,1/21/2020,2414,2414,Waiting,17,0,7224,63,0
99151,loan,00:00.0,1/21/2020,1842,1842,Waiting,17,0,7098,36,0
99154,loan,00:00.0,1/21/2020,2411,2411,Waiting,17,0,7562,41,0
99157,loan,00:00.0,1/21/2020,294,294,Waiting,17,0,7562,50,0
99163,loan,00:00.0,1/21/2020,1058,1058,Waiting,17,0,7236,28,0
99165,loan,00:00.0,1/21/2020,797,797,Waiting,17,0,7630,46,0
99168,loan,00:00.0,1/21/2020,120,120,Waiting,17,0,7380,33,0
99171,loan,00:00.0,1/21/2020,395,395,Waiting,17,0,3039,39,0
99177,loan,00:00.0,1/21/2020,328,328,Waiting,17,0,6260,62,0
99179,loan,00:00.0,1/21/2020,1368,1368,Waiting,17,0,7082,47,0
99182,loan,00:00.0,1/21/2020,727,727,Waiting,17,0,7387,33,0
99185,loan,00:00.0,1/21/2020,4305,4305,Waiting,17,0,7053,30,0
99187,loan,00:00.0,1/21/2020,517,517,Waiting,17,0,7027,54,0
99190,loan,00:00.0,1/21/2020,140,140,Waiting,17,0,7290,NULL,0
99192,loan,00:00.0,1/21/2020,236,236,Waiting,17,0,2550,54,0
99194,loan,00:00.0,1/21/2020,1091,1091,Waiting,17,0,7336,27,0
99197,loan,00:00.0,1/21/2020,541,541,Waiting,17,0,7633,37,0
99199,loan,00:00.0,1/21/2020,3031,3031,Waiting,17,0,7055,35,0
99201,loan,00:00.0,1/21/2020,434,434,Waiting,17,0,7530,51,0
98135,loan,00:00.0,1/21/2020,112,112,Waiting,17,0,6570,32,0
98138,loan,00:00.0,1/21/2020,168,168,Waiting,17,0,8960,37,0
98140,loan,00:00.0,1/21/2020,1326,1326,Waiting,17,0,7503,52,0
98142,loan,00:00.0,1/21/2020,2213,2213,Waiting,17,0,7298,57,0
98145,loan,00:00.0,1/21/2020,307,307,Waiting,17,0,7227,NULL,0
100068,loan,00:00.0,1/21/2020,155,155,Waiting,17,0,7081,35,0
100070,loan,00:00.0,1/21/2020,2503,2503,Waiting,17,0,7054,39,0
100072,loan,00:00.0,1/21/2020,203,203,Waiting,17,0,7165,63,0
100074,loan,00:00.0,1/21/2020,1412,1412,Waiting,17,0,7037,33,0
100079,loan,00:00.0,1/21/2020,1835,1835,Waiting,17,0,7506,33,0
100082,loan,00:00.0,1/21/2020,3338,3338,Waiting,17,0,7053,38,0
100085,loan,00:00.0,1/21/2020,670,670,Waiting,17,0,7027,35,0
98150,loan,00:00.0,1/21/2020,1678,1678,Waiting,17,0,7357,44,0
98159,loan,00:00.0,1/21/2020,170,170,Waiting,17,0,367,33,0
98162,loan,00:00.0,1/21/2020,271,271,Waiting,17,0,5781,56,0
98165,loan,00:00.0,1/21/2020,1820,1820,Waiting,17,0,7550,29,0
98167,loan,00:00.0,1/21/2020,404,404,Waiting,17,0,7081,57,0
98169,loan,00:00.0,1/21/2020,209,209,Waiting,17,0,7100,43,0
98172,loan,00:00.0,1/21/2020,2716,2716,Waiting,17,0,1866,NULL,0
98177,loan,00:00.0,1/21/2020,443,443,Waiting,17,0,7070,27,0
100055,loan,00:00.0,1/21/2020,995,995,Waiting,17,0,7517,37,0
100058,loan,00:00.0,1/21/2020,148,148,Waiting,17,0,3780,63,0
100060,loan,00:00.0,1/21/2020,262,262,Waiting,17,0,2500,60,0
98183,loan,00:00.0,1/21/2020,3534,3534,Waiting,17,0,7074,32,0
98186,loan,00:00.0,1/21/2020,192,192,Waiting,17,0,3533,24,0
98192,loan,00:00.0,1/21/2020,3126,3126,Waiting,17,0,7055,33,0
98194,loan,00:00.0,1/21/2020,59,59,Waiting,17,0,8920,60,0
98196,loan,00:00.0,1/21/2020,187,187,Waiting,17,0,7246,45,0
100027,loan,00:00.0,1/21/2020,772,772,Waiting,17,0,7711,59,0
100033,loan,00:00.0,1/21/2020,96,96,Waiting,17,0,7822,31,0
105461,loan,00:00.0,12/27/2019,729.6,729.6,Waiting,19,0,8020,65,0
105469,loan,00:00.0,1/10/2020,3418,3418,Waiting,18,0,9510,999,0
105472,loan,00:00.0,1/23/2020,13410,13410,Waiting,17,0,9510,999,0
105475,loan,00:00.0,1/21/2020,452.8,452.8,Waiting,18,0,7055,21,0
105477,loan,00:00.0,1/21/2020,1576,1576,Waiting,17,0,7550,28,0
105482,loan,00:00.0,1/21/2020,381,381,Waiting,17,0,7288,23,0
105485,loan,00:00.0,1/21/2020,2414,2414,Waiting,17,0,7055,65,0
105499,loan,00:00.0,1/21/2020,599,599,Waiting,17,0,7240,23,0
105501,loan,00:00.0,1/21/2020,1604,1604,Waiting,17,0,7028,38,0
105503,loan,00:00.0,1/21/2020,4364,4364,Waiting,17,0,7022,37,0
105508,loan,00:00.0,1/21/2020,1407,1407,Waiting,17,0,7052,28,0
105511,loan,00:00.0,12/27/2019,1174.4,1174.4,Waiting,19,0,7550,54,0
105517,loan,00:00.0,10/15/2019,1424,1424,Waiting,21,0,7083,28,0
105519,loan,00:00.0,11/12/2019,647.2,647.2,Waiting,20,0,7560,30,0
105535,loan,00:00.0,12/27/2019,369.6,369.6,Waiting,19,0,7960,NULL,0
101843,loan,00:00.0,1/21/2020,2199,2199,Waiting,17,0,7560,46,0
101846,loan,00:00.0,1/21/2020,367,367,Waiting,17,0,7052,56,0
101857,loan,00:00.0,1/21/2020,64,64,Waiting,17,0,7580,57,0
101860,loan,00:00.0,1/21/2020,4037,4037,Waiting,17,0,7200,NULL,0
101863,loan,00:00.0,1/21/2020,63,63,Waiting,17,0,8009,NULL,0
101869,loan,00:00.0,1/21/2020,531,531,Waiting,17,0,8624,53,0
101875,loan,00:00.0,1/21/2020,150,150,Waiting,17,0,7800,42,0
101880,loan,00:00.0,1/21/2020,803,803,Waiting,17,0,7027,49,0
109603,loan,00:00.0,2/5/2020,796,796,Waiting,17,0,7014,61,0
109605,loan,00:00.0,2/5/2020,623,623,Waiting,17,0,1396,61,0
109606,loan,00:00.0,2/5/2020,623,623,Waiting,17,0,1719,46,0
109607,loan,00:00.0,2/5/2020,623,623,Waiting,17,0,3677,60,0
109608,loan,00:00.0,2/5/2020,623,623,Waiting,17,0,1610,58,0
109609,loan,00:00.0,2/5/2020,623,623,Waiting,17,0,3057,39,0
109611,loan,00:00.0,2/5/2020,796,796,Waiting,17,0,1284,22,0
109612,loan,00:00.0,2/5/2020,623,623,Waiting,17,0,3715,27,0
109613,loan,00:00.0,2/5/2020,623,623,Waiting,17,0,4838,44,0
109614,loan,00:00.0,2/5/2020,499,499,Waiting,17,0,2030,45,0
109615,loan,00:00.0,2/5/2020,599,599,Waiting,17,0,2032,39,0
109616,loan,00:00.0,2/5/2020,599,599,Waiting,17,0,5106,43,0
110387,loan,00:00.0,2/9/2020,528,528,Waiting,17,0,959,23,0
100888,loan,00:00.0,1/21/2020,3107,3107,Waiting,17,0,5554,42,0
100891,loan,00:00.0,1/21/2020,1023,1023,Waiting,17,0,7900,20,0
105984,loan,00:00.0,1/21/2020,1012.8,1012.8,Waiting,17,0,8072,70,0
105991,loan,00:00.0,1/21/2020,691.2,691.2,Waiting,17,0,8009,NULL,0
105995,loan,00:00.0,1/21/2020,1585.6,1585.6,Waiting,17,0,8120,39,0
105976,loan,00:00.0,1/21/2020,483.2,483.2,Waiting,17,0,8050,43,0
72291,loan,00:00.0,12/27/2019,528,528,Waiting,19,0,584,56,0
72289,loan,00:00.0,12/27/2019,528,528,Waiting,19,0,1850,46,0
105931,loan,00:00.0,1/21/2020,915.2,915.2,Waiting,17,0,4029,29,0
105934,loan,00:00.0,1/21/2020,149.4,149.4,Waiting,17,0,8160,56,0
105937,loan,00:00.0,1/21/2020,139.2,139.2,Waiting,17,0,8160,52,0
105943,loan,00:00.0,1/21/2020,1304,1304,Waiting,17,0,8050,51,0
105945,loan,00:00.0,1/21/2020,374.4,374.4,Waiting,17,0,8150,30,0
105950,loan,00:00.0,1/21/2020,1010.4,1010.4,Waiting,17,0,8209,52,0
105952,loan,00:00.0,1/21/2020,342.4,342.4,Waiting,17,0,8003,31,0
105954,loan,00:00.0,1/21/2020,1152,1152,Waiting,17,0,8026,24,0
105960,loan,00:00.0,1/21/2020,952,952,Waiting,17,0,9060,37,0
105962,loan,00:00.0,1/21/2020,363.2,363.2,Waiting,17,0,8003,28,0
105964,loan,00:00.0,1/21/2020,405.6,405.6,Waiting,17,0,9440,53,0
105967,loan,00:00.0,1/21/2020,416.8,416.8,Waiting,17,0,1396,25,0
105972,loan,00:00.0,1/21/2020,544.8,544.8,Waiting,17,0,8003,41,0
109630,loan,00:00.0,2/5/2020,623,623,Waiting,17,0,9311,999,0
109631,loan,00:00.0,2/5/2020,796,796,Waiting,17,0,7082,999,0
109632,loan,00:00.0,2/5/2020,796,796,Waiting,17,0,1063,999,0
109633,loan,00:00.0,2/5/2020,623,623,Waiting,17,0,3034,999,0
109634,loan,00:00.0,2/5/2020,623,623,Waiting,17,0,551,999,0
109635,loan,00:00.0,2/5/2020,623,623,Waiting,17,0,4016,999,0
109637,loan,00:00.0,2/5/2020,623,623,Waiting,17,0,6618,999,0
109638,loan,00:00.0,2/5/2020,623,623,Waiting,17,0,4817,999,0
109639,loan,00:00.0,2/5/2020,623,623,Waiting,17,0,6819,999,0
109640,loan,00:00.0,2/5/2020,623,623,Waiting,17,0,7068,999,0
109641,loan,00:00.0,2/5/2020,623,623,Waiting,17,0,264,999,0
109642,loan,00:00.0,2/5/2020,623,623,Waiting,17,0,4100,999,0
109644,loan,00:00.0,2/5/2020,623,623,Waiting,17,0,O170,999,0
109645,loan,00:00.0,2/5/2020,623,623,Waiting,17,0,9130,999,0
109646,loan,00:00.0,2/5/2020,623,238.82,Waiting,17,0,5222,999,-384.18
109647,loan,00:00.0,2/5/2020,623,623,Waiting,17,0,2052,999,0
109649,loan,00:00.0,2/5/2020,199,199,Waiting,17,0,7050,999,0
109650,loan,00:00.0,2/5/2020,199,199,Waiting,17,0,2070,999,0
109651,loan,00:00.0,2/5/2020,99,99,Waiting,17,0,757,999,0
109652,loan,00:00.0,2/5/2020,498,498,Waiting,17,0,9024,999,0
109618,loan,00:00.0,2/5/2020,599,599,Waiting,17,0,1386,24,0
109619,loan,00:00.0,2/5/2020,599,599,Waiting,17,0,3261,34,0
109620,loan,00:00.0,2/5/2020,599,599,Waiting,17,0,1B,37,0
109622,loan,00:00.0,2/5/2020,921,921,Waiting,17,0,8533,54,0
109623,loan,00:00.0,2/5/2020,623,623,Waiting,17,0,7629,31,0
109625,loan,00:00.0,2/5/2020,623,623,Waiting,17,0,9600,999,0
109626,loan,00:00.0,2/5/2020,623,623,Waiting,17,0,190,999,0
109627,loan,00:00.0,2/5/2020,623,623,Waiting,17,0,658,999,0
72295,loan,00:00.0,12/27/2019,623,623,Waiting,19,0,1765,80,0
72274,loan,00:00.0,12/27/2019,79,79,Waiting,18,0,1071,51,0
72277,loan,00:00.0,12/27/2019,79,79,Waiting,18,0,2030,45,0
72279,loan,00:00.0,12/27/2019,79,79,Waiting,18,0,3576,66,0
72281,loan,00:00.0,12/27/2019,79,79,Waiting,18,0,5215,30,0
109654,loan,00:00.0,2/5/2020,199,199,Waiting,17,0,6030,999,0
109656,loan,00:00.0,2/5/2020,199,199,Waiting,17,0,1963,999,0
109657,loan,00:00.0,2/5/2020,623,623,Waiting,17,0,1336,42,0
109658,loan,00:00.0,2/5/2020,623,623,Waiting,17,0,584,37,0
102497,loan,00:00.0,1/21/2020,1902,1902,Waiting,17,0,7018,33,0
102499,loan,00:00.0,1/21/2020,6094,6094,Waiting,17,0,7228,36,0
102504,loan,00:00.0,1/21/2020,255,255,Waiting,17,0,2685,60,0
102507,loan,00:00.0,1/21/2020,11204,11204,Waiting,17,0,7316,NULL,0
102509,loan,00:00.0,1/21/2020,987,987,Waiting,17,0,7354,52,0
102511,loan,00:00.0,1/21/2020,1020,1020,Waiting,17,0,7078,32,0
102513,loan,00:00.0,1/21/2020,2415,2415,Waiting,17,0,7540,32,0
102524,loan,00:00.0,1/21/2020,110,110,Waiting,17,0,8664,38,0
102526,loan,00:00.0,1/21/2020,2366,2366,Waiting,17,0,7082,68,0
106010,loan,00:00.0,1/21/2020,1508.8,1508.8,Waiting,17,0,8010,49,0
100717,loan,00:00.0,1/21/2020,148,148,Waiting,17,0,7246,42,0
100720,loan,00:00.0,1/21/2020,166,34.75,Waiting,17,0,9008,55,-131.25
100723,loan,00:00.0,1/21/2020,118,118,Waiting,17,0,7804,46,0
102533,loan,00:00.0,1/21/2020,1194,1194,Waiting,17,0,7099,58,0
102538,loan,00:00.0,1/21/2020,9976,9976,Waiting,17,0,7458,NULL,0
102541,loan,00:00.0,1/21/2020,118,118,Waiting,17,0,8980,45,0
102547,loan,00:00.0,1/21/2020,74,74,Waiting,17,0,9595,31,0
102554,loan,00:00.0,1/21/2020,758,758,Waiting,17,0,7533,46,0
100694,loan,00:00.0,1/21/2020,3119,3119,Waiting,17,0,7387,NULL,0
100699,loan,00:00.0,1/21/2020,2636,2636,Waiting,17,0,7105,49,0
100705,loan,00:00.0,1/21/2020,1328,1328,Waiting,17,0,7563,28,0
100707,loan,00:00.0,1/21/2020,1001,1001,Waiting,17,0,6652,37,0
100710,loan,00:00.0,1/21/2020,1698,1698,Waiting,17,0,7398,26,0
101081,loan,00:00.0,1/21/2020,1239,1239,Waiting,17,0,7030,62,0
101084,loan,00:00.0,1/21/2020,5424,5424,Waiting,17,0,7549,46,0
101090,loan,00:00.0,1/21/2020,468,468,Waiting,17,0,2090,56,0
101093,loan,00:00.0,1/21/2020,1752,1752,Waiting,17,0,7030,47,0
101096,loan,00:00.0,1/21/2020,80,80,Waiting,17,0,7503,29,0
101099,loan,00:00.0,1/21/2020,121,121,Waiting,17,0,7660,53,0
101102,loan,00:00.0,1/21/2020,1244,1244,Waiting,17,0,7033,60,0
101107,loan,00:00.0,1/21/2020,825,825,Waiting,17,0,7082,31,0
101119,loan,00:00.0,1/21/2020,697,697,Waiting,17,0,9105,45,0
101125,loan,00:00.0,1/21/2020,3667,3667,Waiting,17,0,7027,NULL,0
101127,loan,00:00.0,1/21/2020,169,169,Waiting,17,0,7316,NULL,0
101130,loan,00:00.0,1/21/2020,368,368,Waiting,17,0,7213,48,0
101133,loan,00:00.0,1/21/2020,2046,2046,Waiting,17,0,7563,53,0
101135,loan,00:00.0,1/21/2020,394,394,Waiting,17,0,7089,33,0
101138,loan,00:00.0,1/21/2020,184,184,Waiting,17,0,1286,39,0
101141,loan,00:00.0,1/21/2020,982,982,Waiting,17,0,7380,57,0
101144,loan,00:00.0,1/21/2020,1744,1744,Waiting,17,0,7514,24,0
101149,loan,00:00.0,1/21/2020,163,163,Waiting,17,0,7105,41,0
101153,loan,00:00.0,1/21/2020,3991,3991,Waiting,17,0,7540,47,0
101313,loan,00:00.0,1/21/2020,444,444,Waiting,17,0,7081,38,0
101315,loan,00:00.0,1/21/2020,1160,1160,Waiting,17,0,7167,24,0
101317,loan,00:00.0,1/21/2020,319,319,Waiting,17,0,7393,28,0
101319,loan,00:00.0,1/21/2020,2778,2778,Waiting,17,0,7224,36,0
101322,loan,00:00.0,1/21/2020,882,882,Waiting,17,0,7074,58,0
101325,loan,00:00.0,1/21/2020,92,92,Waiting,17,0,7655,47,0
101328,loan,00:00.0,1/21/2020,1638,1638,Waiting,17,0,7020,31,0
101331,loan,00:00.0,1/21/2020,465,465,Waiting,17,0,7710,67,0
101336,loan,00:00.0,1/21/2020,1022,1022,Waiting,17,0,7026,43,0
101342,loan,00:00.0,1/21/2020,1458,1458,Waiting,17,0,3711,47,0
101345,loan,00:00.0,1/21/2020,144,144,Waiting,17,0,7105,NULL,0
101347,loan,00:00.0,1/21/2020,95,95,Waiting,17,0,7327,46,0
101357,loan,00:00.0,1/21/2020,71,71,Waiting,17,0,6640,NULL,0
101360,loan,00:00.0,1/21/2020,4595,4595,Waiting,17,0,7240,22,0
100738,loan,00:00.0,1/21/2020,949,949,Waiting,17,0,7520,21,0
100741,loan,00:00.0,1/21/2020,63,63,Waiting,17,0,2740,32,0
100743,loan,00:00.0,1/21/2020,939,939,Waiting,17,0,7079,46,0
100746,loan,00:00.0,1/21/2020,8881,8881,Waiting,17,0,7055,47,0
100749,loan,00:00.0,1/21/2020,5858,5858,Waiting,17,0,7549,60,0
100752,loan,00:00.0,1/21/2020,1597,1597,Waiting,17,0,7029,50,0
100754,loan,00:00.0,1/21/2020,2377,2377,Waiting,17,0,7100,57,0
100756,loan,00:00.0,1/21/2020,2182,2182,Waiting,17,0,7049,25,0
100764,loan,00:00.0,1/21/2020,7088,7088,Waiting,17,0,7263,35,0
100767,loan,00:00.0,1/21/2020,634,634,Waiting,17,0,7088,27,0
100770,loan,00:00.0,1/21/2020,2519,2519,Waiting,17,0,7072,45,0
102234,loan,00:00.0,1/21/2020,1247,1247,Waiting,17,0,7290,25,0
102237,loan,00:00.0,1/21/2020,96,96,Waiting,17,0,2022,28,0
102242,loan,00:00.0,1/21/2020,74,74,Waiting,17,0,7240,42,0
102254,loan,00:00.0,1/21/2020,744,744,Waiting,17,0,7070,71,0
102257,loan,00:00.0,1/21/2020,274,274,Waiting,17,0,7608,48,0
102263,loan,00:00.0,1/21/2020,184,184,Waiting,17,0,7606,57,0
102266,loan,00:00.0,1/21/2020,132,132,Waiting,17,0,9107,46,0
102269,loan,00:00.0,1/21/2020,556,556,Waiting,17,0,7540,NULL,0
102283,loan,00:00.0,1/21/2020,4196,4196,Waiting,17,0,7224,44,0
102285,loan,00:00.0,1/21/2020,4338,4338,Waiting,17,0,7562,42,0
102287,loan,00:00.0,1/21/2020,170,170,Waiting,17,0,6411,66,0
102290,loan,00:00.0,1/21/2020,502,502,Waiting,17,0,7043,70,0
102296,loan,00:00.0,1/21/2020,467,467,Waiting,17,0,7332,22,0
102307,loan,00:00.0,1/21/2020,550,550,Waiting,17,0,6640,28,0
102310,loan,00:00.0,1/21/2020,3195,3195,Waiting,17,0,7098,38,0
102313,loan,00:00.0,1/21/2020,2797,2797,Waiting,17,0,7048,31,0
101366,loan,00:00.0,1/21/2020,104,104,Waiting,17,0,7072,37,0
101368,loan,00:00.0,1/21/2020,120,120,Waiting,17,0,7335,51,0
101376,loan,00:00.0,1/21/2020,74,74,Waiting,17,0,6522,20,0
101382,loan,00:00.0,1/21/2020,3463,3463,Waiting,17,0,7037,39,0
101403,loan,00:00.0,1/21/2020,146,146,Waiting,17,0,1405,56,0
101406,loan,00:00.0,1/21/2020,59,59,Waiting,17,0,7130,47,0
101408,loan,00:00.0,1/21/2020,3819,3819,Waiting,17,0,7357,29,0
101411,loan,00:00.0,1/21/2020,178,178,Waiting,17,0,7507,76,0
101414,loan,00:00.0,1/21/2020,4279,4279,Waiting,17,0,7045,NULL,0
101417,loan,00:00.0,1/21/2020,390,390,Waiting,17,0,7300,70,0
101420,loan,00:00.0,1/21/2020,96,96,Waiting,17,0,1481,30,0
101423,loan,00:00.0,1/21/2020,911,911,Waiting,17,0,7300,41,0
101426,loan,00:00.0,1/21/2020,1423,1423,Waiting,17,0,7232,54,0
101429,loan,00:00.0,1/21/2020,146,146,Waiting,17,0,8854,46,0
101432,loan,00:00.0,1/21/2020,74,74,Waiting,17,0,7624,44,0
101434,loan,00:00.0,1/21/2020,1706,1706,Waiting,17,0,7391,46,0
101436,loan,00:00.0,1/21/2020,2329,2329,Waiting,17,0,7049,32,0
101438,loan,00:00.0,1/21/2020,257,257,Waiting,17,0,7082,54,0
101441,loan,00:00.0,1/21/2020,1008,1008,Waiting,17,0,7048,38,0
101447,loan,00:00.0,1/21/2020,4645,4645,Waiting,17,0,7224,52,0
101450,loan,00:00.0,1/21/2020,1360,1360,Waiting,17,0,7540,64,0
101453,loan,00:00.0,1/21/2020,916,916,Waiting,17,0,8664,39,0
101455,loan,00:00.0,1/21/2020,1888,1888,Waiting,17,0,7074,25,0
101458,loan,00:00.0,1/21/2020,59,59,Waiting,17,0,7053,51,0
101461,loan,00:00.0,1/21/2020,276,276,Waiting,17,0,6487,20,0
101463,loan,00:00.0,1/21/2020,1518,1518,Waiting,17,0,7624,30,0
101468,loan,00:00.0,1/21/2020,992,992,Waiting,17,0,7503,59,0
95003,loan,00:00.0,1/21/2020,159,159,Waiting,17,0,7288,46,0
95005,loan,00:00.0,1/21/2020,1599,1599,Waiting,17,0,7088,28,0
95010,loan,00:00.0,1/21/2020,3510,3510,Waiting,17,0,7091,46,0
95015,loan,00:00.0,1/21/2020,615,615,Waiting,17,0,7263,26,0
95018,loan,00:00.0,1/21/2020,208,208,Waiting,17,0,7224,37,0
95020,loan,00:00.0,1/21/2020,1813,1813,Waiting,17,0,7067,53,0
95025,loan,00:00.0,1/21/2020,2996,2996,Waiting,17,0,7088,32,0
95031,loan,00:00.0,1/21/2020,739,739,Waiting,17,0,7620,57,0
95036,loan,00:00.0,1/21/2020,1782,1782,Waiting,17,0,7212,33,0
95039,loan,00:00.0,1/21/2020,170,170,Waiting,17,0,7263,25,0
95041,loan,00:00.0,1/21/2020,2200,2200,Waiting,17,0,7550,65,0
95044,loan,00:00.0,1/21/2020,315,315,Waiting,17,0,7715,20,0
95046,loan,00:00.0,1/21/2020,74,74,Waiting,17,0,7270,25,0
95049,loan,00:00.0,1/21/2020,574,574,Waiting,17,0,7300,47,0
95058,loan,00:00.0,1/21/2020,852,852,Waiting,17,0,7510,43,0
95061,loan,00:00.0,1/21/2020,903,903,Waiting,17,0,7046,62,0
95066,loan,00:00.0,1/21/2020,3374,3374,Waiting,17,0,7560,59,0
95068,loan,00:00.0,1/21/2020,1977,1977,Waiting,17,0,7054,53,0
95070,loan,00:00.0,1/21/2020,121,121,Waiting,17,0,7058,36,0
95076,loan,00:00.0,1/21/2020,148,148,Waiting,17,0,2450,NULL,0
101612,loan,00:00.0,1/21/2020,3173,3173,Waiting,17,0,7030,63,0
90585,loan,00:00.0,1/14/2020,79,79,Waiting,18,0,7898,20,0
